,id,num_orders
7453,1015055,139.9
7454,1205726,182.8
7455,1281507,183.05
7456,1336471,220.75
7457,1371096,320.075
7458,1298833,304.925
7459,1479793,204.225
7460,1144663,185.875
7461,1103525,193.35
7462,1197547,192.725
7463,1406091,30.1
7464,1415989,83.625
7465,1211232,120.825
7466,1424836,30.075
7467,1376616,21.55
7468,1107196,27.45
7469,1276319,136.15
7470,1437773,69.525
7471,1203934,22.2
7472,1309094,25.15
7473,1144647,20.85
7474,1121561,20.625
7475,1022493,26.0
7476,1018666,27.075
7477,1362060,20.1
7478,1301397,33.85
7479,1182334,20.05
7480,1236535,25.25
7481,1076788,31.6
7482,1300917,28.075
7483,1174577,16.925
7484,1231316,60.45
7485,1489870,29.75
7486,1230866,27.225
7487,1091117,25.075
7488,1222002,21.325
7489,1493218,20.75
7490,1183423,19.7
7491,1193727,21.875
7492,1400533,20.7
7493,1283484,23.025
7494,1260253,30.225
7495,1327267,36.325
7496,1291602,42.65
7497,1486846,53.7
7498,1402486,78.975
7499,1485489,142.825
7500,1071651,22.725
7501,1163508,31.05
7502,1214601,26.9
7503,1245847,31.45
7504,1429824,30.125
7505,1034239,44.325
7506,1303445,40.8
7507,1136905,43.625
7508,1421265,129.0
7509,1267023,20.025
7510,1136504,18.65
7511,1095993,25.575
7512,1487244,214.8
7513,1329414,157.95
7514,1499372,124.8
7515,1257824,234.425
7516,1497563,124.8
7517,1271281,131.5
7518,1242958,153.175
7519,1221756,216.4
7520,1463746,141.325
7521,1196527,157.85
7522,1432981,206.075
7523,1023890,161.45
7524,1109225,147.3
7525,1270197,197.45
7526,1186395,189.45
7527,1416108,162.75
7528,1017675,163.2
7529,1394196,165.4
7530,1004465,162.45
7531,1012703,251.275
7532,1413500,90.875
7533,1406133,87.525
7534,1350713,87.1
7535,1453725,97.825
7536,1362405,62.1
7537,1053239,76.3
7538,1157912,84.725
7539,1376542,67.9
7540,1409362,86.875
7541,1379033,74.425
7542,1497576,16.65
7543,1074887,19.175
7544,1342968,34.4
7545,1428256,14.125
7546,1012009,18.325
7547,1476296,16.55
7548,1107262,17.85
7549,1062167,30.675
7550,1240800,22.125
7551,1057352,35.125
7552,1089842,27.725
7553,1278279,19.575
7554,1421622,27.6
7555,1090305,38.65
7556,1281864,50.7
7557,1274790,33.45
7558,1386829,37.35
7559,1190878,22.225
7560,1455637,21.15
7561,1417791,25.4
7562,1190587,21.9
7563,1076991,38.225
7564,1195531,36.75
7565,1400538,36.0
7566,1470598,58.45
7567,1203967,44.1
7568,1217868,49.4
7569,1015274,67.575
7570,1300202,45.825
7571,1108806,31.35
7572,1254873,47.45
7573,1199090,60.525
7574,1265564,36.025
7575,1121842,44.6
7576,1126729,43.975
7577,1079069,27.05
7578,1292980,52.675
7579,1303079,15.025
7580,1462333,26.925
7581,1019410,31.575
7582,1438716,21.95
7583,1435109,19.85
7584,1187117,26.35
7585,1007858,30.375
7586,1369451,31.4
7587,1413606,283.525
7588,1313151,25.65
7589,1226412,23.875
7590,1417240,21.15
7591,1089929,29.6
7592,1231315,20.075
7593,1294120,25.725
7594,1256367,18.825
7595,1494072,26.625
7596,1350289,17.775
7597,1193421,25.675
7598,1156344,22.3
7599,1485835,20.5
7600,1027573,19.15
7601,1266107,18.925
7602,1021981,17.775
7603,1349813,18.525
7604,1157241,18.9
7605,1003495,32.95
7606,1276154,21.55
7607,1107468,34.65
7608,1208439,29.725
7609,1047124,42.925
7610,1461952,130.25
7611,1105467,153.975
7612,1395033,27.475
7613,1185551,46.0
7614,1323954,74.925
7615,1254479,71.75
7616,1440217,23.325
7617,1252943,24.15
7618,1108815,18.8
7619,1161763,34.65
7620,1416819,48.575
7621,1372749,21.275
7622,1310639,35.775
7623,1310614,15.825
7624,1320270,18.4
7625,1021422,31.65
7626,1240615,1330.875
7627,1397490,1491.575
7628,1355088,1446.0
7629,1401705,1491.575
7630,1422185,1482.825
7631,1390157,1448.775
7632,1460838,1476.525
7633,1377519,1452.475
7634,1310657,1346.05
7635,1491023,1551.125
7636,1125250,1020.3
7637,1037647,976.925
7638,1138222,935.0
7639,1266103,1034.95
7640,1003947,932.475
7641,1348210,960.625
7642,1145349,1010.225
7643,1373036,1006.675
7644,1309199,1013.8
7645,1171211,931.15
7646,1049986,615.45
7647,1058080,625.6
7648,1385476,700.775
7649,1197433,746.575
7650,1157667,685.725
7651,1462354,672.425
7652,1447886,676.8
7653,1414248,680.95
7654,1071904,598.525
7655,1233401,746.425
7656,1064865,79.875
7657,1010319,144.05
7658,1398591,203.65
7659,1301497,164.9
7660,1221429,146.65
7661,1387628,178.575
7662,1065479,149.025
7663,1374782,68.85
7664,1064336,82.25
7665,1402535,73.1
7666,1462054,70.725
7667,1155430,124.65
7668,1116479,122.825
7669,1178750,128.325
7670,1332949,113.85
7671,1119799,61.375
7672,1357303,61.4
7673,1417777,83.75
7674,1175329,636.3
7675,1224703,488.65
7676,1300896,433.3
7677,1445437,512.65
7678,1408590,455.475
7679,1180221,488.625
7680,1328800,483.075
7681,1238224,478.575
7682,1445032,500.175
7683,1433797,470.125
7684,1231504,558.675
7685,1430097,515.775
7686,1162031,517.775
7687,1272750,468.95
7688,1320907,358.5
7689,1061083,480.775
7690,1349906,459.0
7691,1368565,562.125
7692,1056508,549.875
7693,1176726,513.375
7694,1310137,814.475
7695,1303810,746.5
7696,1277815,781.05
7697,1239684,1164.575
7698,1244622,954.35
7699,1417395,1180.7
7700,1301940,1153.675
7701,1209454,705.825
7702,1280610,818.05
7703,1110072,886.775
7704,1176123,89.225
7705,1053426,92.925
7706,1362188,82.55
7707,1472327,87.625
7708,1206366,76.1
7709,1257964,64.575
7710,1480277,79.2
7711,1465217,98.675
7712,1284838,94.8
7713,1319585,74.55
7714,1267634,52.675
7715,1465123,90.55
7716,1362254,57.475
7717,1237389,60.55
7718,1466483,93.175
7719,1041421,80.625
7720,1060615,57.5
7721,1326935,72.175
7722,1421533,75.925
7723,1069064,70.5
7724,1397808,78.2
7725,1149154,133.5
7726,1274284,145.6
7727,1414652,124.975
7728,1357536,101.65
7729,1225370,165.2
7730,1383879,111.225
7731,1418145,144.325
7732,1400390,142.3
7733,1422708,135.925
7734,1489068,804.025
7735,1064789,738.35
7736,1178264,837.425
7737,1482167,941.475
7738,1414147,3313.175
7739,1318708,2607.6
7740,1457640,878.475
7741,1496743,868.025
7742,1439487,3228.925
7743,1117036,3261.575
7744,1399261,475.6
7745,1454243,481.8
7746,1091379,489.0
7747,1409591,475.0
7748,1225625,445.3
7749,1298752,434.775
7750,1386787,501.875
7751,1391503,476.625
7752,1099252,415.8
7753,1144316,379.425
7754,1057026,713.25
7755,1090905,647.925
7756,1041602,710.25
7757,1473384,570.325
7758,1247041,2172.275
7759,1006972,2220.2
7760,1112156,690.05
7761,1014063,732.525
7762,1257761,744.25
7763,1337096,697.1
7764,1055041,240.15
7765,1260187,199.875
7766,1372516,215.375
7767,1478820,217.0
7768,1281981,209.225
7769,1170276,217.6
7770,1352878,216.975
7771,1086413,216.675
7772,1174609,248.0
7773,1210516,203.15
7774,1378097,178.075
7775,1052288,228.125
7776,1280063,170.7
7777,1488358,228.825
7778,1146421,199.4
7779,1261997,224.1
7780,1273271,202.675
7781,1379056,230.625
7782,1320666,151.35
7783,1282552,165.7
7784,1388270,657.0
7785,1206660,717.55
7786,1347411,643.1
7787,1130577,748.75
7788,1218895,717.55
7789,1188923,728.35
7790,1420775,701.7
7791,1264839,699.5
7792,1131282,801.45
7793,1289857,686.925
7794,1171130,339.85
7795,1365329,1090.825
7796,1171863,348.25
7797,1473197,391.275
7798,1274263,625.55
7799,1277137,446.775
7800,1156522,2221.05
7801,1387414,2496.25
7802,1134038,336.725
7803,1081483,344.225
7804,1242759,245.95
7805,1038515,1553.625
7806,1434725,278.775
7807,1076706,323.275
7808,1053052,313.0
7809,1321083,273.625
7810,1173318,2736.65
7811,1011628,1967.55
7812,1449610,285.775
7813,1293946,292.8
7814,1020633,145.325
7815,1384720,267.0
7816,1351858,205.875
7817,1458481,201.85
7818,1458802,247.5
7819,1166438,252.55
7820,1427174,187.3
7821,1063469,271.175
7822,1284641,269.225
7823,1057638,207.95
7824,1137724,294.875
7825,1423011,306.2
7826,1438518,320.475
7827,1018827,228.125
7828,1429932,230.075
7829,1294970,257.8
7830,1273324,274.55
7831,1153382,312.175
7832,1262708,229.975
7833,1061420,218.15
7834,1418017,315.45
7835,1265394,247.275
7836,1446150,254.825
7837,1203063,197.025
7838,1112304,302.225
7839,1087179,252.4
7840,1393208,164.675
7841,1437433,265.3
7842,1083339,240.475
7843,1010307,260.55
7844,1336913,95.875
7845,1481273,100.9
7846,1232719,93.25
7847,1297029,84.425
7848,1227586,170.05
7849,1138532,176.125
7850,1217013,92.75
7851,1257492,80.0
7852,1166466,102.025
7853,1461892,91.725
7854,1216868,167.425
7855,1312485,193.775
7856,1114376,149.95
7857,1214610,139.35
7858,1092849,284.475
7859,1423702,265.975
7860,1067336,160.25
7861,1112246,140.75
7862,1128675,147.375
7863,1260223,171.175
7864,1074099,265.55
7865,1489678,322.475
7866,1028985,286.675
7867,1049598,292.6
7868,1240507,369.85
7869,1263294,383.675
7870,1318084,304.025
7871,1484213,322.475
7872,1383207,319.175
7873,1235435,302.45
7874,1198571,24.275
7875,1181119,208.15
7876,1249298,274.775
7877,1419601,40.475
7878,1119650,35.45
7879,1409495,49.575
7880,1327005,35.875
7881,1303327,32.175
7882,1080254,59.9
7883,1187232,39.2
7884,1154629,46.65
7885,1071327,256.225
7886,1104104,223.925
7887,1424002,73.05
7888,1278069,53.8
7889,1162475,44.775
7890,1315112,52.7
7891,1278374,44.7
7892,1156508,49.25
7893,1429640,351.45
7894,1419037,434.4
7895,1031315,319.025
7896,1456519,432.675
7897,1238858,570.15
7898,1433450,542.375
7899,1273195,564.525
7900,1388619,396.675
7901,1433284,373.75
7902,1207528,378.2
7903,1193124,301.25
7904,1056666,296.975
7905,1312685,322.4
7906,1336457,321.85
7907,1454072,433.7
7908,1360725,498.975
7909,1070791,434.475
7910,1284859,322.35
7911,1000502,341.9
7912,1091118,292.0
7913,1321067,93.6
7914,1232285,93.225
7915,1342696,29.475
7916,1389072,71.7
7917,1057764,34.875
7918,1108277,92.75
7919,1123242,61.375
7920,1294566,69.35
7921,1476847,76.175
7922,1020914,103.75
7923,1184809,99.9
7924,1101299,117.9
7925,1049974,185.5
7926,1307058,76.4
7927,1402432,75.975
7928,1330573,58.3
7929,1093878,102.625
7930,1170942,38.925
7931,1136234,83.95
7932,1464172,78.125
7933,1204098,65.775
7934,1014795,96.725
7935,1420298,125.6
7936,1412351,72.5
7937,1107519,69.85
7938,1286582,62.875
7939,1201131,57.925
7940,1253449,84.375
7941,1233036,57.25
7942,1012356,240.65
7943,1280965,252.15
7944,1067057,232.625
7945,1007605,496.85
7946,1292992,514.425
7947,1478678,375.175
7948,1251025,428.875
7949,1134701,345.35
7950,1225717,538.525
7951,1238986,372.9
7952,1048213,268.9
7953,1447792,225.775
7954,1422192,235.025
7955,1333331,373.55
7956,1345321,331.85
7957,1359424,312.325
7958,1188609,402.3
7959,1351203,286.525
7960,1121215,452.425
7961,1325999,291.925
7962,1414658,226.425
7963,1474459,232.95
7964,1272721,222.425
7965,1174028,269.875
7966,1484299,292.6
7967,1319711,235.825
7968,1457607,185.725
7969,1167481,155.8
7970,1471887,188.425
7971,1456063,255.0
7972,1432590,48.45
7973,1107995,48.75
7974,1311380,43.875
7975,1140546,34.35
7976,1303417,82.3
7977,1154781,50.75
7978,1322706,60.525
7979,1157087,115.375
7980,1338101,106.55
7981,1028066,87.525
7982,1198902,138.35
7983,1272992,123.775
7984,1445613,140.15
7985,1106028,159.05
7986,1072843,108.25
7987,1074625,77.525
7988,1110407,94.275
7989,1221970,104.35
7990,1039156,79.55
7991,1013847,71.7
7992,1269940,137.05
7993,1249208,116.95
7994,1032032,93.15
7995,1381878,129.8
7996,1179267,132.975
7997,1103358,93.425
7998,1031522,69.625
7999,1154169,137.525
8000,1107329,160.15
8001,1108464,167.975
8002,1143995,219.55
8003,1134896,146.125
8004,1279926,105.825
8005,1414764,209.1
8006,1321694,152.775
8007,1220511,127.025
8008,1103032,171.5
8009,1062376,168.45
8010,1399544,109.775
8011,1130725,80.575
8012,1066832,35.425
8013,1175537,51.15
8014,1320313,70.45
8015,1416932,44.6
8016,1474917,63.425
8017,1134238,38.825
8018,1181839,79.725
8019,1131518,110.725
8020,1268768,61.95
8021,1391032,59.05
8022,1260481,151.875
8023,1069609,120.85
8024,1324346,42.55
8025,1046579,67.85
8026,1232070,68.0
8027,1173143,67.975
8028,1276632,90.0
8029,1006869,92.2
8030,1490016,102.425
8031,1367690,33.675
8032,1200641,74.325
8033,1317691,75.6
8034,1378510,53.225
8035,1197398,81.375
8036,1460062,86.0
8037,1035528,45.25
8038,1244162,42.3
8039,1335442,41.9
8040,1034995,29.575
8041,1299500,47.525
8042,1483231,31.025
8043,1361035,43.5
8044,1042151,42.875
8045,1169768,23.1
8046,1133643,54.6
8047,1308370,47.775
8048,1306499,45.975
8049,1443284,40.575
8050,1244740,24.75
8051,1431655,22.8
8052,1348094,27.25
8053,1373197,32.975
8054,1129706,81.175
8055,1025300,90.25
8056,1412369,67.675
8057,1125357,81.725
8058,1389049,110.15
8059,1488501,108.425
8060,1132673,97.125
8061,1448288,83.475
8062,1469785,119.925
8063,1424009,94.15
8064,1414426,60.975
8065,1143644,84.75
8066,1022628,114.1
8067,1271798,50.875
8068,1296135,96.2
8069,1245834,66.225
8070,1195290,83.825
8071,1001552,87.375
8072,1207003,66.225
8073,1143977,119.2
8074,1443244,50.2
8075,1186542,80.65
8076,1191341,51.6
8077,1206576,55.55
8078,1400158,36.5
8079,1415414,35.85
8080,1225162,48.85
8081,1375215,41.7
8082,1152899,71.85
8083,1484953,44.725
8084,1005733,71.325
8085,1199112,55.025
8086,1147013,252.425
8087,1154039,344.575
8088,1270940,64.1
8089,1250143,52.475
8090,1427638,61.0
8091,1047461,56.425
8092,1054157,104.325
8093,1315006,410.325
8094,1274070,151.775
8095,1460463,229.5
8096,1180088,273.8
8097,1086621,250.625
8098,1199102,271.825
8099,1263657,274.325
8100,1354041,311.175
8101,1270384,280.1
8102,1270266,304.025
8103,1232845,42.75
8104,1061266,33.1
8105,1496650,56.45
8106,1276290,34.85
8107,1184775,43.525
8108,1404104,39.55
8109,1216877,51.55
8110,1288726,52.7
8111,1006248,46.6
8112,1019604,55.525
8113,1067356,1026.0
8114,1282200,1126.95
8115,1137357,988.375
8116,1396043,1112.875
8117,1269970,1141.55
8118,1350440,1165.05
8119,1308326,1111.85
8120,1242087,1141.275
8121,1043619,1097.65
8122,1222185,1074.85
8123,1402145,492.975
8124,1475657,538.925
8125,1467695,539.975
8126,1147970,465.125
8127,1378850,480.95
8128,1121390,488.15
8129,1237926,534.025
8130,1492615,499.75
8131,1006586,674.125
8132,1000914,681.9
8133,1205618,393.175
8134,1156440,364.7
8135,1069575,330.4
8136,1049835,326.825
8137,1208125,300.8
8138,1092107,345.475
8139,1246248,261.8
8140,1200152,297.65
8141,1183897,287.825
8142,1391457,303.825
8143,1439251,64.175
8144,1202885,168.125
8145,1495109,163.975
8146,1287808,173.775
8147,1135792,140.95
8148,1336861,154.25
8149,1161565,167.2
8150,1106260,70.85
8151,1410886,63.9
8152,1282451,78.525
8153,1141169,59.95
8154,1468767,140.75
8155,1161253,129.875
8156,1458704,136.725
8157,1153704,107.05
8158,1458020,142.15
8159,1130233,139.35
8160,1461252,44.575
8161,1474533,23.275
8162,1153827,68.95
8163,1429174,606.9
8164,1420037,639.75
8165,1483609,584.025
8166,1058279,467.5
8167,1030092,391.725
8168,1261440,515.2
8169,1130092,618.85
8170,1098918,555.825
8171,1208791,550.6
8172,1203036,550.875
8173,1360530,591.075
8174,1319476,678.675
8175,1045099,512.55
8176,1445467,625.1
8177,1109996,617.675
8178,1440417,714.825
8179,1437101,491.225
8180,1029001,811.175
8181,1121941,717.4
8182,1359060,842.0
8183,1078717,939.1
8184,1042405,972.525
8185,1164413,922.325
8186,1161731,1364.75
8187,1413059,1507.05
8188,1369957,1381.875
8189,1087168,1553.125
8190,1367814,994.325
8191,1271501,946.725
8192,1102552,670.125
8193,1034750,201.275
8194,1053349,229.05
8195,1038291,224.625
8196,1435821,238.25
8197,1307291,238.2
8198,1027398,232.65
8199,1282035,183.7
8200,1302999,185.025
8201,1344130,151.575
8202,1482823,111.025
8203,1292295,202.925
8204,1399190,229.125
8205,1266238,188.425
8206,1444705,188.95
8207,1470695,175.8
8208,1390864,225.425
8209,1348562,159.75
8210,1144931,203.6
8211,1206962,210.725
8212,1308925,244.45
8213,1464006,270.525
8214,1110657,257.65
8215,1237923,288.525
8216,1322369,140.95
8217,1201860,287.625
8218,1293914,296.775
8219,1030911,308.075
8220,1248673,206.725
8221,1117487,226.575
8222,1062083,314.85
8223,1207416,660.15
8224,1387833,635.75
8225,1149195,731.475
8226,1482011,779.75
8227,1255519,3309.95
8228,1230230,3429.625
8229,1453288,594.425
8230,1313222,584.3
8231,1179829,3489.475
8232,1381272,3347.9
8233,1081039,479.45
8234,1160606,382.725
8235,1475934,478.1
8236,1446692,509.1
8237,1093602,445.325
8238,1341098,498.975
8239,1457395,507.775
8240,1158067,394.35
8241,1048678,471.475
8242,1304391,457.175
8243,1038600,605.675
8244,1046027,498.4
8245,1479609,558.45
8246,1272693,868.95
8247,1395444,2124.8
8248,1178578,2014.425
8249,1100120,663.6
8250,1432675,727.625
8251,1475773,625.825
8252,1366625,622.8
8253,1493390,70.475
8254,1107738,69.075
8255,1354760,73.9
8256,1152740,78.575
8257,1488573,78.1
8258,1254335,71.45
8259,1277416,82.575
8260,1495339,62.575
8261,1269606,89.8
8262,1467660,61.95
8263,1062042,45.05
8264,1091060,42.525
8265,1349895,195.325
8266,1094183,39.225
8267,1245680,47.05
8268,1225773,46.65
8269,1487581,59.825
8270,1476033,62.775
8271,1081813,49.05
8272,1417238,63.875
8273,1230871,649.35
8274,1438599,742.375
8275,1304303,641.25
8276,1459823,680.75
8277,1179762,547.3
8278,1200300,551.65
8279,1268189,628.725
8280,1186251,693.15
8281,1145216,584.525
8282,1056319,590.575
8283,1103899,338.95
8284,1440086,1276.5
8285,1233427,327.5
8286,1431673,379.4
8287,1272569,297.3
8288,1374065,361.85
8289,1465484,1850.525
8290,1033877,3449.675
8291,1377670,257.175
8292,1320396,302.975
8293,1178356,127.2
8294,1117913,2276.5
8295,1170183,229.05
8296,1484069,229.3
8297,1227336,146.525
8298,1271122,143.775
8299,1128406,2096.825
8300,1413258,2622.5
8301,1356382,181.15
8302,1057904,121.35
8303,1027667,220.8
8304,1189946,119.475
8305,1021695,239.5
8306,1261027,131.05
8307,1246152,132.1
8308,1172447,86.125
8309,1119251,17.95
8310,1113612,79.15
8311,1363498,70.2
8312,1150000,203.425
8313,1135028,169.775
8314,1254653,213.6
8315,1083295,288.55
8316,1361680,324.8
8317,1001624,102.65
8318,1468167,120.575
8319,1305260,113.275
8320,1440011,95.6
8321,1196056,69.175
8322,1035466,115.975
8323,1397224,145.7
8324,1076146,192.25
8325,1448564,26.675
8326,1194817,74.375
8327,1480765,75.475
8328,1183307,67.7
8329,1219991,62.6
8330,1361881,101.375
8331,1142410,94.275
8332,1225216,152.125
8333,1421630,185.225
8334,1482077,183.375
8335,1015148,128.975
8336,1355744,205.375
8337,1371099,207.375
8338,1329499,188.6
8339,1433843,193.525
8340,1068858,141.625
8341,1031013,136.6
8342,1261758,165.95
8343,1383028,183.4
8344,1100816,153.375
8345,1011186,196.95
8346,1167614,328.0
8347,1487942,304.35
8348,1095222,175.725
8349,1061572,155.825
8350,1165313,165.85
8351,1237510,148.6
8352,1009224,167.9
8353,1440261,216.675
8354,1226702,174.125
8355,1100074,193.25
8356,1394039,396.025
8357,1013085,292.425
8358,1200472,190.1
8359,1309177,184.9
8360,1410555,226.6
8361,1454059,219.45
8362,1034224,28.35
8363,1214264,197.55
8364,1252968,210.95
8365,1281877,30.55
8366,1055267,24.2
8367,1450619,26.125
8368,1140133,40.975
8369,1270356,153.3
8370,1295495,165.85
8371,1110276,26.6
8372,1085916,26.0
8373,1175672,41.2
8374,1072809,197.975
8375,1448418,166.25
8376,1321874,197.325
8377,1417088,129.4
8378,1153076,302.05
8379,1186368,297.675
8380,1335600,296.775
8381,1028529,220.625
8382,1408664,190.5
8383,1485113,202.775
8384,1405077,90.325
8385,1059635,148.075
8386,1271568,97.925
8387,1244089,102.55
8388,1265246,204.225
8389,1266540,199.575
8390,1448665,182.025
8391,1229877,105.45
8392,1213424,86.55
8393,1385344,122.725
8394,1133718,23.8
8395,1442140,35.65
8396,1205338,27.5
8397,1209426,25.05
8398,1373086,39.475
8399,1422131,35.25
8400,1303565,37.475
8401,1421454,30.3
8402,1119550,26.45
8403,1090779,62.75
8404,1274893,91.8
8405,1256154,105.825
8406,1178881,202.225
8407,1496602,99.475
8408,1363863,55.15
8409,1208445,58.95
8410,1094342,52.225
8411,1166273,67.425
8412,1199984,65.1
8413,1220305,38.9
8414,1262942,78.1
8415,1331634,100.975
8416,1256019,127.65
8417,1209053,69.125
8418,1495820,30.95
8419,1224577,35.525
8420,1424443,35.4
8421,1137664,62.85
8422,1496575,41.325
8423,1455516,340.025
8424,1136179,265.4
8425,1406428,320.225
8426,1367101,300.625
8427,1003446,313.825
8428,1222905,288.475
8429,1130480,267.4
8430,1444668,254.275
8431,1194100,286.175
8432,1009225,299.3
8433,1077080,259.25
8434,1235413,346.75
8435,1363192,310.0
8436,1294031,309.1
8437,1340407,306.45
8438,1009810,363.55
8439,1207212,316.7
8440,1484000,324.8
8441,1466931,232.825
8442,1049774,264.55
8443,1381871,351.675
8444,1208129,295.325
8445,1294110,275.7
8446,1393207,300.925
8447,1361224,364.65
8448,1071035,218.3
8449,1008040,317.15
8450,1280618,277.85
8451,1225125,231.2
8452,1340348,295.575
8453,1102348,59.575
8454,1223837,64.375
8455,1160879,45.075
8456,1018065,53.975
8457,1207162,58.875
8458,1368739,51.425
8459,1126912,47.5
8460,1331346,50.175
8461,1154903,41.9
8462,1434474,75.925
8463,1103153,71.7
8464,1376770,82.55
8465,1495479,67.25
8466,1141469,80.325
8467,1038934,86.825
8468,1012475,81.625
8469,1138392,51.675
8470,1486675,60.325
8471,1420970,52.1
8472,1146248,47.95
8473,1493195,42.2
8474,1062944,79.375
8475,1242833,62.2
8476,1468396,82.275
8477,1278331,71.6
8478,1177901,47.425
8479,1439633,52.3
8480,1407930,40.55
8481,1262868,32.4
8482,1122970,46.85
8483,1044940,39.525
8484,1381660,39.8
8485,1252882,35.8
8486,1369127,46.8
8487,1055591,43.625
8488,1288550,47.625
8489,1265645,32.125
8490,1309366,119.425
8491,1193003,85.075
8492,1030480,59.725
8493,1006018,36.725
8494,1100845,37.925
8495,1129615,31.975
8496,1452758,35.6
8497,1494106,47.375
8498,1197419,52.175
8499,1349078,50.05
8500,1152665,55.175
8501,1149622,130.4
8502,1306213,87.95
8503,1402790,44.35
8504,1161069,61.25
8505,1256887,41.275
8506,1307235,60.1
8507,1253128,52.65
8508,1037684,43.525
8509,1482036,45.275
8510,1405609,31.825
8511,1116488,41.925
8512,1270686,24.075
8513,1184845,24.0
8514,1330894,46.2
8515,1067964,20.775
8516,1300660,26.825
8517,1305187,33.7
8518,1211863,25.375
8519,1476145,23.25
8520,1313695,26.95
8521,1055872,38.075
8522,1086214,39.275
8523,1097976,43.0
8524,1237099,39.925
8525,1126164,30.825
8526,1090327,26.05
8527,1428535,24.575
8528,1498754,27.85
8529,1015226,101.5
8530,1339966,89.75
8531,1133854,148.35
8532,1341586,99.0
8533,1031378,171.875
8534,1066825,127.825
8535,1445758,120.4
8536,1120047,92.2
8537,1132152,99.4
8538,1448722,121.025
8539,1004410,80.775
8540,1054492,114.45
8541,1029733,108.725
8542,1177231,88.575
8543,1456961,56.8
8544,1015288,105.225
8545,1077552,104.875
8546,1488566,86.25
8547,1184657,71.45
8548,1399814,68.7
8549,1133931,59.3
8550,1252838,55.1
8551,1142162,55.625
8552,1376318,53.325
8553,1081486,75.95
8554,1363674,50.0
8555,1449824,70.4
8556,1353652,55.7
8557,1234686,71.8
8558,1164468,26.875
8559,1376712,33.6
8560,1367646,194.25
8561,1298238,190.9
8562,1398643,27.625
8563,1325274,29.35
8564,1183298,32.25
8565,1174310,29.8
8566,1487849,39.275
8567,1228616,39.875
8568,1234697,170.4
8569,1112506,68.325
8570,1359586,100.175
8571,1341593,147.8
8572,1216771,122.5
8573,1416809,148.2
8574,1460059,146.2
8575,1327917,126.55
8576,1452772,142.975
8577,1142843,130.275
8578,1461376,23.3
8579,1049919,31.325
8580,1135861,25.75
8581,1497941,638.05
8582,1278537,805.425
8583,1355035,684.125
8584,1143583,769.225
8585,1020166,1012.25
8586,1406416,740.2
8587,1203123,688.825
8588,1480428,783.6
8589,1420069,640.875
8590,1125502,757.525
8591,1405281,784.0
8592,1140630,754.1
8593,1179175,737.3
8594,1328240,673.425
8595,1148498,647.5
8596,1444150,662.575
8597,1184976,611.675
8598,1455643,678.15
8599,1054872,624.65
8600,1465520,696.075
8601,1184133,349.675
8602,1460544,356.825
8603,1232535,350.125
8604,1479916,339.975
8605,1115572,387.275
8606,1494124,357.225
8607,1283670,377.725
8608,1285656,307.4
8609,1399178,333.6
8610,1113406,378.3
8611,1351826,67.45
8612,1277872,101.7
8613,1314199,111.575
8614,1019082,116.85
8615,1370963,118.375
8616,1286139,127.975
8617,1456597,118.875
8618,1432834,106.7
8619,1104820,81.525
8620,1139260,101.95
8621,1351915,68.1
8622,1287757,95.35
8623,1246353,75.2
8624,1161031,58.55
8625,1492892,89.975
8626,1231162,44.675
8627,1069357,93.525
8628,1237460,60.1
8629,1154573,27.725
8630,1252295,20.15
8631,1303502,282.15
8632,1390650,140.125
8633,1149555,204.625
8634,1214070,242.95
8635,1142508,220.35
8636,1221143,210.3
8637,1391855,253.325
8638,1295014,208.15
8639,1077590,266.275
8640,1306567,211.95
8641,1103552,378.3
8642,1095975,285.375
8643,1396135,402.4
8644,1361416,324.375
8645,1028341,308.65
8646,1176218,382.025
8647,1044843,456.55
8648,1244513,432.825
8649,1075589,392.5
8650,1165362,476.3
8651,1074755,412.05
8652,1265478,435.2
8653,1079551,418.025
8654,1284323,462.325
8655,1088414,464.85
8656,1059042,494.675
8657,1333252,439.65
8658,1385541,454.4
8659,1436174,421.2
8660,1207409,378.6
8661,1054413,135.1
8662,1060287,157.175
8663,1053202,168.45
8664,1107001,88.075
8665,1260188,162.05
8666,1389884,103.775
8667,1011812,115.55
8668,1035060,78.75
8669,1225651,141.725
8670,1269716,89.275
8671,1100592,129.775
8672,1151563,136.15
8673,1072177,133.9
8674,1157690,131.975
8675,1067421,104.7
8676,1049469,115.975
8677,1177757,186.125
8678,1121323,139.025
8679,1259921,119.85
8680,1270504,138.075
8681,1265971,144.1
8682,1376692,167.825
8683,1025739,187.5
8684,1490685,146.925
8685,1233592,168.625
8686,1242586,158.25
8687,1417742,176.1
8688,1085830,232.025
8689,1125663,145.675
8690,1277434,198.575
8691,1062386,751.425
8692,1058455,814.95
8693,1038618,915.425
8694,1012910,921.8
8695,1273816,2858.875
8696,1015970,1536.5
8697,1133607,809.2
8698,1462127,853.55
8699,1005260,1787.425
8700,1178206,1842.75
8701,1005415,318.975
8702,1254165,302.875
8703,1287323,316.4
8704,1197742,244.025
8705,1098491,216.05
8706,1064484,233.1
8707,1316610,267.025
8708,1295783,312.15
8709,1310563,230.625
8710,1264587,269.725
8711,1454684,513.075
8712,1445429,514.175
8713,1442692,500.175
8714,1320541,627.45
8715,1477747,1015.0
8716,1038111,1053.5
8717,1423052,412.075
8718,1326454,525.275
