,id,num_orders
10013,1207102,55.49
10014,1192156,54.79
10015,1226763,50.42
10016,1434274,50.59
10017,1337949,61.45
10018,1040562,59.95
10019,1160472,60.21
10020,1156193,46.68
10021,1248747,49.38
10022,1227492,53.35
10023,1391315,56.52
10024,1113235,47.66
10025,1163319,49.78
10026,1190560,47.67
10027,1404369,54.48
10028,1264727,69.55
10029,1482729,69.08
10030,1058895,68.39
10031,1238793,46.33
10032,1361780,71.44
10033,1495432,67.21
10034,1297290,58.21
10035,1100886,49.46
10036,1464389,62.32
10037,1251720,74.93
10038,1239853,70.53
10039,1344807,71.9
10040,1189431,55.88
10041,1327017,76.06
10042,1211035,62.95
10043,1427121,79.25
10044,1419156,91.9
10045,1226413,35.26
10046,1384055,32.41
10047,1246091,35.02
10048,1067532,41.22
10049,1464252,35.45
10050,1133732,77.96
10051,1223903,31.85
10052,1314783,46.23
10053,1116236,33.24
10054,1376495,47.61
10055,1119344,44.95
10056,1458904,112.48
10057,1052692,71.64
10058,1260776,50.48
10059,1378898,43.45
10060,1112041,40.17
10061,1438832,33.28
10062,1358927,40.13
10063,1062782,38.9
10064,1011715,45.73
10065,1214193,39.16
10066,1366131,30.71
10067,1189909,50.48
10068,1307236,42.12
10069,1220551,47.26
10070,1044455,30.65
10071,1477801,30.21
10072,1094263,34.1
10073,1348081,18.36
10074,1457172,50.85
10075,1235797,26.1
10076,1091749,26.75
10077,1462573,43.09
10078,1244735,18.11
10079,1409502,31.62
10080,1257355,30.75
10081,1413100,32.64
10082,1211003,25.05
10083,1096378,23.48
10084,1345861,23.15
10085,1421914,27.69
10086,1410185,89.13
10087,1065002,91.58
10088,1201146,87.8
10089,1295967,96.49
10090,1478836,91.6
10091,1263028,95.48
10092,1047818,114.7
10093,1181209,99.54
10094,1043905,97.67
10095,1033551,93.93
10096,1432211,75.52
10097,1330381,68.27
10098,1034776,83.67
10099,1131866,48.98
10100,1143621,49.51
10101,1002286,70.25
10102,1085415,40.22
10103,1134920,53.76
10104,1341225,79.55
10105,1415100,61.83
10106,1065392,66.55
10107,1066756,79.91
10108,1370689,60.83
10109,1186797,82.21
10110,1183418,85.82
10111,1177408,86.49
10112,1282300,73.32
10113,1460464,83.6
10114,1089717,104.82
10115,1156808,81.86
10116,1231479,27.43
10117,1309569,31.37
10118,1068192,230.24
10119,1494564,266.63
10120,1227142,30.66
10121,1456193,39.65
10122,1191448,39.31
10123,1360848,78.4
10124,1181234,224.83
10125,1273574,125.02
10126,1455968,160.04
10127,1233302,163.34
10128,1443559,140.47
10129,1347087,137.14
10130,1041709,162.89
10131,1349855,137.68
10132,1198557,158.12
10133,1221492,162.28
10134,1363954,18.93
10135,1208670,20.69
10136,1395641,25.66
10137,1115606,19.95
10138,1032783,30.12
10139,1313008,17.08
10140,1381034,38.84
10141,1128691,18.37
10142,1251276,46.81
10143,1309343,62.44
10144,1103196,72.48
10145,1394008,53.8
10146,1047128,45.17
10147,1340919,55.24
10148,1342347,55.24
10149,1478158,53.58
10150,1025721,569.48
10151,1457412,579.13
10152,1251774,524.78
10153,1380718,487.53
10154,1262455,517.35
10155,1043759,530.62
10156,1153098,479.25
10157,1142567,446.36
10158,1044267,468.37
10159,1263998,478.35
10160,1276142,254.57
10161,1333143,327.55
10162,1487777,364.01
10163,1395108,340.9
10164,1042584,306.77
10165,1274476,307.07
10166,1055703,368.33
10167,1247424,318.76
10168,1302516,302.08
10169,1171030,285.52
10170,1060806,238.08
10171,1297235,187.24
10172,1249239,146.38
10173,1024103,159.67
10174,1318385,286.59
10175,1015306,156.8
10176,1102204,174.68
10177,1331093,195.19
10178,1112099,187.5
10179,1096804,190.8
10180,1498066,73.93
10181,1439262,85.49
10182,1376645,89.54
10183,1142228,107.79
10184,1343351,82.57
10185,1269436,48.15
10186,1301125,87.7
10187,1379552,68.71
10188,1287518,66.99
10189,1407735,51.44
10190,1262889,74.1
10191,1345333,101.6
10192,1471495,67.97
10193,1392516,72.45
10194,1373275,78.23
10195,1437465,24.52
10196,1414571,54.01
10197,1051651,269.44
10198,1001905,95.34
10199,1224660,85.28
10200,1076185,83.85
10201,1143891,110.21
10202,1175181,108.0
10203,1075374,117.63
10204,1044528,171.86
10205,1105318,168.72
10206,1017270,139.26
10207,1363995,456.01
10208,1136010,216.37
10209,1232767,185.13
10210,1290532,196.94
10211,1428670,177.45
10212,1394002,208.55
10213,1391373,278.93
10214,1405516,335.05
10215,1237484,316.23
10216,1060387,278.52
10217,1454364,232.0
10218,1271463,232.92
10219,1009181,222.82
10220,1438685,271.71
10221,1013485,258.73
10222,1100145,278.06
10223,1488304,310.52
10224,1480437,220.14
10225,1058997,237.92
10226,1242119,227.72
10227,1467138,39.5
10228,1469634,41.79
10229,1126946,74.66
10230,1142560,119.49
10231,1034126,87.12
10232,1405173,58.53
10233,1264903,68.36
10234,1116430,73.3
10235,1118886,85.8
10236,1452755,97.91
10237,1074197,62.1
10238,1258810,46.99
10239,1355439,58.0
10240,1391099,104.86
10241,1094315,84.2
10242,1011887,71.49
10243,1403191,84.73
10244,1230896,96.27
10245,1345259,85.74
10246,1006250,132.54
10247,1310622,132.75
10248,1166099,138.39
10249,1431128,99.01
10250,1072570,70.65
10251,1115681,169.76
10252,1220849,89.03
10253,1048938,159.8
10254,1115906,559.01
10255,1004246,706.45
10256,1176343,644.46
10257,1358268,549.81
10258,1016244,846.85
10259,1168290,876.05
10260,1497528,543.75
10261,1487577,667.41
10262,1261598,861.64
10263,1210751,853.97
10264,1186445,323.52
10265,1114751,242.98
10266,1463133,224.87
10267,1366545,248.9
10268,1345589,289.15
10269,1097457,214.79
10270,1207501,295.99
10271,1206620,249.32
10272,1166459,298.87
10273,1189297,246.11
10274,1478644,443.61
10275,1109347,440.12
10276,1144523,382.22
10277,1355267,618.37
10278,1114402,840.61
10279,1251813,620.77
10280,1009379,378.25
10281,1006717,384.69
10282,1376856,365.51
10283,1164305,421.12
10284,1440883,85.33
10285,1485910,70.86
10286,1107925,79.6
10287,1432815,77.97
10288,1028235,140.54
10289,1490043,88.46
10290,1494266,88.46
10291,1150869,69.34
10292,1245747,65.24
10293,1021872,147.19
10294,1291288,168.72
10295,1451221,217.94
10296,1091430,112.41
10297,1396310,167.49
10298,1120159,170.52
10299,1217315,192.42
10300,1142552,194.01
10301,1468892,174.61
10302,1050380,143.17
10303,1412672,371.35
10304,1387977,331.19
10305,1085005,328.96
10306,1333190,294.33
10307,1314140,320.61
10308,1457102,373.18
10309,1029390,376.73
10310,1035747,401.93
10311,1124009,335.69
10312,1353005,331.18
10313,1155036,418.24
10314,1034867,772.95
10315,1054736,341.37
10316,1030998,247.33
10317,1131331,287.52
10318,1225246,346.13
10319,1232890,681.28
10320,1426081,705.22
10321,1476284,214.53
10322,1482150,338.51
10323,1112459,287.19
10324,1276338,684.38
10325,1104702,270.27
10326,1146677,302.17
10327,1417511,286.26
10328,1137692,276.84
10329,1199840,713.4
10330,1302643,764.93
10331,1009642,454.25
10332,1001037,288.02
10333,1262383,94.58
10334,1007731,126.22
10335,1018360,125.59
10336,1041924,125.71
10337,1459762,313.93
10338,1486936,319.94
10339,1355001,89.8
10340,1418344,75.3
10341,1334087,92.22
10342,1304546,92.28
10343,1331957,133.16
10344,1088564,153.6
10345,1306940,118.94
10346,1018699,135.35
10347,1448364,287.84
10348,1036363,264.97
10349,1383483,133.4
10350,1213867,132.85
10351,1029199,135.72
10352,1032834,153.18
10353,1481626,234.2
10354,1427862,158.0
10355,1300692,166.28
10356,1004607,194.85
10357,1285568,393.48
10358,1089895,470.84
10359,1111467,176.22
10360,1428614,181.2
10361,1410589,148.45
10362,1255320,172.4
10363,1285263,18.26
10364,1438175,162.27
10365,1229282,149.34
10366,1349904,28.81
10367,1264314,33.19
10368,1007527,35.1
10369,1483373,77.51
10370,1197587,50.33
10371,1106138,41.53
10372,1172262,42.17
10373,1173109,185.27
10374,1070986,178.49
10375,1330214,62.01
10376,1348534,67.55
10377,1400294,52.76
10378,1287371,72.6
10379,1197492,62.25
10380,1205164,91.44
10381,1357235,97.96
10382,1056761,74.62
10383,1292906,97.99
10384,1374092,175.09
10385,1344550,179.04
10386,1177395,146.04
10387,1351443,104.93
10388,1428011,92.99
10389,1190207,105.3
10390,1483833,146.79
10391,1088765,163.1
10392,1135371,195.09
10393,1185079,158.6
10394,1414429,214.64
10395,1124700,251.04
10396,1097789,237.39
10397,1469614,153.83
10398,1089927,156.29
10399,1092532,174.61
10400,1496897,37.22
10401,1188175,48.06
10402,1378200,53.3
10403,1214209,39.26
10404,1137486,29.43
10405,1242539,43.9
10406,1241717,45.47
10407,1060354,43.86
10408,1138143,48.07
10409,1074105,67.49
10410,1203176,110.73
10411,1272135,135.83
10412,1021670,145.51
10413,1321867,101.27
10414,1084372,80.22
10415,1373961,75.7
10416,1435336,61.77
10417,1176491,83.74
10418,1321540,79.43
10419,1465377,39.27
10420,1049616,77.99
10421,1054088,75.2
10422,1014345,168.99
10423,1157820,102.45
10424,1008109,53.88
10425,1296788,33.52
10426,1129632,21.83
10427,1270431,34.29
10428,1106879,153.26
10429,1309039,298.02
10430,1344699,577.41
10431,1488800,284.58
10432,1244775,315.87
10433,1020796,320.74
10434,1263671,316.27
10435,1497604,354.07
10436,1053653,329.05
10437,1297442,373.57
10438,1150467,231.65
10439,1145033,233.68
10440,1206358,195.34
10441,1497477,226.15
10442,1153911,226.89
10443,1248932,250.32
10444,1459766,288.19
10445,1153131,230.25
10446,1491472,301.03
10447,1136775,245.24
10448,1116996,99.39
10449,1286575,106.88
10450,1323853,116.15
10451,1349597,135.35
10452,1174376,102.84
10453,1259305,268.02
10454,1446318,117.99
10455,1165802,82.46
10456,1134201,102.53
10457,1352852,120.11
10458,1071661,63.86
10459,1018080,33.03
10460,1478849,37.75
10461,1383628,37.62
10462,1226202,42.41
10463,1127373,21.32
10464,1065120,30.28
10465,1354994,24.69
10466,1450673,24.07
10467,1096482,124.36
10468,1008772,141.29
10469,1499988,122.58
10470,1269910,41.89
10471,1471306,91.27
10472,1290508,62.1
10473,1234301,46.02
10474,1455478,81.98
10475,1382910,77.33
10476,1111577,73.99
10477,1429191,116.25
10478,1016691,172.41
10479,1498160,117.13
10480,1150323,62.39
10481,1230498,51.13
10482,1250530,70.8
10483,1114903,93.52
10484,1473148,103.33
10485,1336352,72.69
10486,1041201,59.74
10487,1154559,192.75
10488,1112058,167.82
10489,1387533,181.98
10490,1337831,157.99
10491,1225379,153.53
10492,1201924,170.06
10493,1227658,175.24
10494,1119868,188.34
10495,1152662,169.28
10496,1276162,153.53
10497,1095162,126.04
10498,1469210,61.75
10499,1157584,48.1
10500,1414860,40.88
10501,1357223,39.32
10502,1387218,32.89
10503,1137145,37.0
10504,1112572,42.02
10505,1104172,50.49
10506,1088612,30.3
10507,1300311,35.08
10508,1181698,51.92
10509,1413278,24.62
10510,1325912,39.83
10511,1424801,70.66
10512,1385976,75.51
10513,1126583,27.62
10514,1411848,23.65
10515,1245639,37.93
10516,1389878,73.45
10517,1231344,47.61
10518,1333981,41.35
10519,1424822,58.23
10520,1138058,43.15
10521,1492576,42.48
10522,1409649,53.35
10523,1001450,58.46
10524,1308291,52.33
10525,1133040,59.63
10526,1133681,22.29
10527,1322128,15.9
10528,1381323,16.78
10529,1143816,23.07
10530,1097664,29.23
10531,1091771,18.54
10532,1404076,24.75
10533,1190145,22.02
10534,1289484,26.01
10535,1052303,19.18
10536,1454730,14.98
10537,1423762,16.31
10538,1327489,16.09
10539,1259996,25.61
10540,1134995,34.22
10541,1170554,45.24
10542,1171279,208.11
10543,1314329,166.06
10544,1077953,46.53
10545,1073741,49.11
10546,1323445,62.3
10547,1411845,67.73
10548,1245004,68.72
10549,1175167,189.1
10550,1341146,76.67
10551,1337250,88.58
10552,1047318,96.58
10553,1293562,99.2
10554,1494999,171.65
10555,1093795,121.48
10556,1202102,93.58
10557,1387050,95.21
10558,1454073,152.79
10559,1218617,31.55
10560,1344068,22.0
10561,1057905,49.45
10562,1354317,24.01
10563,1023964,28.67
10564,1368796,24.55
10565,1395219,34.45
10566,1257617,115.11
10567,1365501,99.53
10568,1257346,119.36
10569,1474262,70.64
10570,1410391,59.67
10571,1065521,67.9
10572,1478066,67.56
10573,1108700,66.31
10574,1306433,63.72
10575,1286442,64.95
10576,1185434,998.24
10577,1101049,832.39
10578,1101699,882.71
10579,1089294,839.41
10580,1480593,916.9
10581,1339799,905.54
10582,1261433,867.63
10583,1397430,920.28
10584,1083089,983.55
10585,1138673,884.87
10586,1266519,848.14
10587,1137275,760.35
10588,1266254,736.22
10589,1125205,729.89
10590,1282243,846.13
10591,1265496,735.09
10592,1269069,747.47
10593,1421700,732.88
10594,1095834,729.79
10595,1175473,762.82
10596,1353114,794.16
10597,1253464,606.02
10598,1242076,567.55
10599,1340873,611.41
10600,1412456,720.43
10601,1210302,613.26
10602,1404230,631.53
10603,1199301,602.46
10604,1323295,613.68
10605,1325558,653.97
10606,1252749,109.34
10607,1205708,241.72
10608,1268510,197.32
10609,1407369,211.01
10610,1305864,219.07
10611,1396943,218.05
10612,1399299,222.84
10613,1314371,104.58
10614,1099354,116.13
10615,1339781,94.53
10616,1162104,86.35
10617,1140483,182.94
10618,1256636,148.22
10619,1226418,175.23
10620,1426747,171.62
10621,1229906,166.93
10622,1177248,173.89
10623,1438430,60.35
10624,1011649,70.15
10625,1495463,89.88
10626,1193418,640.94
10627,1198884,698.15
10628,1410268,593.12
10629,1319050,772.17
10630,1201688,389.24
10631,1309747,670.56
10632,1445768,737.1
10633,1161906,659.46
10634,1010865,607.44
10635,1362178,580.81
10636,1284837,703.66
10637,1493378,724.62
10638,1108062,739.87
10639,1199115,817.99
10640,1234045,733.21
10641,1150824,749.9
10642,1195695,703.47
10643,1437201,809.54
10644,1332203,808.52
10645,1025247,851.76
10646,1363184,922.17
10647,1199993,897.42
10648,1497719,893.66
10649,1027254,866.53
10650,1033201,845.72
10651,1105714,906.69
10652,1088152,882.82
10653,1105750,949.64
10654,1001499,923.59
10655,1445468,909.54
10656,1191468,121.7
10657,1043523,95.71
10658,1106934,90.06
10659,1232746,124.55
10660,1150178,109.15
10661,1464884,98.01
10662,1454215,90.6
10663,1276479,88.43
10664,1157583,117.13
10665,1435668,92.31
10666,1078789,132.63
10667,1258021,72.57
10668,1033797,118.46
10669,1351003,82.53
10670,1258210,77.27
10671,1050711,127.48
10672,1134300,104.99
10673,1385089,118.14
10674,1353835,87.23
10675,1121782,105.6
10676,1136805,263.79
10677,1311206,179.77
10678,1041160,212.15
10679,1117290,200.93
10680,1136497,217.81
10681,1126149,161.79
10682,1014383,227.1
10683,1363114,271.34
10684,1421040,176.17
10685,1355617,247.64
10686,1405386,902.36
10687,1167724,876.93
10688,1126396,810.24
10689,1237585,913.22
10690,1405719,972.72
10691,1406813,946.66
10692,1285817,988.88
10693,1386434,979.29
10694,1062686,890.43
10695,1258300,883.22
10696,1114322,554.97
10697,1169375,641.15
10698,1242200,515.97
10699,1477386,601.34
10700,1394203,592.35
10701,1276366,560.41
10702,1138700,551.41
10703,1009855,629.8
10704,1375467,567.78
10705,1495420,653.29
10706,1350211,892.36
10707,1108160,870.19
10708,1306384,968.06
10709,1301386,868.57
10710,1359640,801.04
10711,1065859,885.97
10712,1461969,912.28
10713,1456556,908.68
10714,1186540,909.59
10715,1188205,981.21
10716,1098408,94.52
10717,1466943,88.43
10718,1001101,109.76
10719,1219612,80.52
10720,1165887,81.88
10721,1125271,83.21
10722,1413674,93.57
10723,1425133,245.29
10724,1104431,89.07
10725,1468731,93.57
10726,1091951,240.97
10727,1414650,168.7
10728,1122981,224.12
10729,1030360,347.3
10730,1272696,271.09
10731,1146788,208.15
10732,1056095,202.48
10733,1406516,224.74
10734,1021686,220.97
10735,1005332,246.38
10736,1405793,650.83
10737,1087935,625.01
10738,1482706,677.39
10739,1391417,640.23
10740,1352442,645.48
10741,1445173,673.53
10742,1194190,648.28
10743,1492896,705.27
10744,1044219,676.74
10745,1047140,634.64
10746,1494572,497.96
10747,1443408,751.12
10748,1046238,485.21
10749,1046430,717.07
10750,1258929,610.49
10751,1162336,708.77
10752,1119487,858.76
10753,1390966,833.82
10754,1207032,710.71
10755,1277215,504.42
10756,1023532,207.74
10757,1429992,728.36
10758,1020444,210.24
10759,1217757,212.16
10760,1323110,234.86
10761,1428418,240.25
10762,1339749,701.56
10763,1300869,721.32
10764,1077843,185.31
10765,1490233,244.8
10766,1062543,383.05
10767,1398189,425.74
10768,1466289,443.08
10769,1184561,455.45
10770,1388769,422.33
10771,1022676,387.42
10772,1107883,380.85
10773,1457400,428.39
10774,1084848,381.87
10775,1301668,406.45
10776,1123146,469.94
10777,1283686,489.71
10778,1013187,518.67
10779,1209472,559.37
10780,1074286,523.01
10781,1182203,364.99
10782,1270377,439.14
10783,1129511,319.64
10784,1480157,374.37
10785,1036327,504.74
10786,1335657,478.19
10787,1371464,457.89
10788,1322076,564.86
10789,1192580,447.82
10790,1315446,544.07
10791,1477854,473.35
10792,1198926,423.93
10793,1206563,479.69
10794,1342655,569.59
10795,1290673,542.13
10796,1106947,96.45
10797,1038730,95.45
10798,1007039,101.09
10799,1109602,95.78
10800,1307498,130.39
10801,1163586,177.46
10802,1454022,147.68
10803,1319449,105.38
10804,1221686,96.48
10805,1450663,99.39
10806,1268382,183.57
10807,1212416,151.64
10808,1258074,161.61
10809,1443392,159.18
10810,1297279,216.47
10811,1354271,264.75
10812,1349257,155.33
10813,1085416,173.73
10814,1458913,159.02
10815,1392222,150.9
10816,1410375,356.47
10817,1103878,358.03
10818,1415587,329.33
10819,1320629,348.7
10820,1259587,414.27
10821,1435587,387.8
10822,1222378,384.45
10823,1148437,367.98
10824,1307388,379.73
10825,1203171,380.08
10826,1005745,270.61
10827,1498006,261.52
10828,1009210,33.94
10829,1430653,39.3
10830,1214827,49.12
10831,1222373,55.18
10832,1371009,37.12
10833,1053905,52.53
10834,1270897,32.18
10835,1314522,30.83
10836,1377865,237.54
10837,1347818,223.84
10838,1124731,38.11
10839,1487297,41.23
10840,1378911,34.77
10841,1461034,74.23
10842,1347721,390.26
10843,1025278,405.56
10844,1179188,446.81
10845,1087166,420.24
10846,1157826,672.25
10847,1249459,642.6
10848,1180417,721.86
10849,1120848,413.43
10850,1014416,421.26
10851,1424299,369.81
10852,1195122,238.35
10853,1078493,256.15
10854,1327218,232.62
10855,1076853,213.67
10856,1416374,404.99
10857,1383696,468.46
10858,1028933,609.24
10859,1161361,224.12
10860,1073713,244.78
10861,1287364,276.75
10862,1160060,59.49
10863,1029300,56.5
10864,1202641,42.56
10865,1305385,54.03
10866,1392013,66.27
10867,1473273,70.35
10868,1210621,51.95
10869,1385103,70.61
10870,1483936,76.05
10871,1127484,63.77
10872,1103877,95.86
10873,1410995,84.58
10874,1106286,108.5
10875,1079826,193.55
10876,1299309,119.02
10877,1156239,96.36
10878,1167739,97.72
10879,1035520,82.66
10880,1474882,92.07
10881,1436002,77.87
10882,1227192,82.63
10883,1404963,131.56
10884,1175735,111.04
10885,1104176,164.17
10886,1222583,95.82
10887,1080833,85.34
10888,1088693,125.2
10889,1272865,83.64
10890,1476491,85.52
10891,1038852,101.95
10892,1225674,222.8
10893,1334883,205.38
10894,1138288,221.3
10895,1175267,512.85
10896,1463904,592.62
10897,1357643,457.33
10898,1361886,449.51
10899,1115214,522.56
10900,1440633,474.8
10901,1173767,457.34
10902,1435797,232.45
10903,1230293,259.75
10904,1476138,239.89
10905,1378907,342.43
10906,1463942,345.25
10907,1066858,355.86
10908,1141573,424.84
10909,1482473,442.64
10910,1315422,350.47
10911,1154170,358.93
10912,1364079,357.63
10913,1115318,305.23
10914,1454707,265.3
10915,1012151,561.93
10916,1402108,322.29
10917,1136298,406.47
10918,1196671,277.26
10919,1173061,274.53
10920,1275935,407.34
10921,1316352,332.55
10922,1129265,41.81
10923,1012371,59.36
10924,1415273,59.89
10925,1070312,59.51
10926,1345540,55.21
10927,1336029,51.92
10928,1217162,63.71
10929,1272790,59.58
10930,1301604,60.05
10931,1278837,52.89
10932,1430956,56.48
10933,1058059,42.27
10934,1391914,121.66
10935,1284694,122.43
10936,1047034,112.18
10937,1128200,145.94
10938,1362834,114.47
10939,1372825,66.77
10940,1261755,56.99
10941,1172455,45.67
10942,1256536,50.62
10943,1089322,49.35
10944,1155514,101.0
10945,1086787,92.76
10946,1322050,113.85
10947,1314452,108.0
10948,1397380,78.9
10949,1127289,48.06
10950,1205071,46.65
10951,1099622,169.33
10952,1224371,127.62
10953,1078580,170.03
10954,1354327,124.86
10955,1069327,188.37
10956,1290290,167.93
10957,1036858,163.04
10958,1410348,120.15
10959,1330379,131.73
10960,1065783,185.93
10961,1139472,117.4
10962,1112793,80.25
10963,1175594,80.49
10964,1298517,43.05
10965,1255481,28.78
10966,1080589,44.05
10967,1128383,33.73
10968,1201129,44.38
10969,1061430,118.9
10970,1289127,172.25
10971,1205864,144.1
10972,1239910,141.59
10973,1410666,317.82
10974,1312333,235.26
10975,1485353,120.46
10976,1257696,123.94
10977,1103602,147.16
10978,1380060,97.9
10979,1258982,103.41
10980,1126069,113.94
10981,1316507,115.89
10982,1171598,43.17
10983,1418313,74.99
10984,1290649,45.65
10985,1390837,83.3
10986,1197163,40.95
10987,1030401,119.28
10988,1483696,112.07
10989,1088540,26.27
10990,1085191,34.11
10991,1338003,55.02
10992,1203469,31.62
10993,1255321,69.87
10994,1178671,18.76
10995,1061782,37.34
10996,1346062,63.86
10997,1088986,49.48
10998,1350522,32.13
10999,1137795,44.25
11000,1002793,43.53
11001,1461455,26.81
11002,1171371,26.92
11003,1322633,40.69
11004,1164057,28.73
11005,1440801,28.78
11006,1490055,53.02
11007,1336480,76.72
11008,1230167,107.71
11009,1161027,113.24
11010,1474084,105.1
11011,1018008,120.39
11012,1078258,94.4
11013,1191793,131.87
11014,1463167,143.36
11015,1209802,67.98
11016,1316201,89.46
11017,1334472,144.57
11018,1364248,158.37
11019,1349737,137.68
11020,1487287,171.18
11021,1426756,166.2
11022,1459447,172.56
11023,1224526,114.67
11024,1127290,148.64
11025,1114943,110.79
11026,1179480,110.38
11027,1223905,101.08
11028,1266392,113.36
11029,1291976,73.33
11030,1164193,99.88
11031,1394245,88.55
11032,1414710,73.14
11033,1006345,101.36
11034,1152630,120.04
11035,1332072,77.92
11036,1387257,81.03
11037,1480252,42.67
11038,1157948,28.65
11039,1484457,227.83
11040,1342379,291.03
11041,1008085,36.48
11042,1235730,62.03
11043,1021989,31.54
11044,1450107,43.63
11045,1171323,383.47
11046,1164578,153.6
11047,1457732,262.84
11048,1305267,285.91
11049,1051084,261.96
11050,1356816,243.37
11051,1374452,278.11
11052,1464106,266.03
11053,1165966,274.75
11054,1439454,239.67
11055,1417469,22.67
11056,1399537,33.95
11057,1357556,38.4
11058,1173518,65.16
11059,1165681,44.65
11060,1135715,52.37
11061,1461113,35.25
11062,1478221,54.78
11063,1387281,61.05
11064,1446736,54.59
11065,1040382,73.69
11066,1130883,55.79
11067,1218824,66.13
11068,1315250,77.33
11069,1148711,61.76
11070,1169207,46.13
11071,1192336,51.8
11072,1306281,102.15
11073,1042427,109.5
11074,1039235,86.35
11075,1270474,136.03
11076,1387994,88.31
11077,1204001,128.33
11078,1146761,91.37
11079,1160004,120.69
11080,1274185,135.86
11081,1271542,113.72
11082,1299709,97.0
11083,1454164,105.32
11084,1068339,136.93
11085,1131994,105.89
11086,1452032,95.92
11087,1268214,87.85
11088,1261241,95.5
11089,1209168,121.03
11090,1106716,141.88
11091,1104690,151.31
11092,1299648,81.75
11093,1470573,67.19
11094,1092183,86.49
11095,1450872,62.43
11096,1084546,88.07
11097,1432435,61.18
11098,1443500,59.84
11099,1131071,78.68
11100,1368660,72.53
11101,1403213,65.22
11102,1303294,84.59
11103,1376825,119.03
11104,1324963,84.66
11105,1165658,116.57
11106,1483489,102.96
11107,1294285,71.93
11108,1403800,70.41
11109,1132303,98.53
11110,1257856,116.97
11111,1019496,79.75
11112,1276615,69.55
11113,1191397,88.85
11114,1257720,75.4
11115,1217814,78.25
11116,1169274,80.69
11117,1447542,76.92
11118,1466039,78.41
11119,1066597,38.02
11120,1096629,65.62
11121,1266012,40.76
11122,1347235,324.26
11123,1247051,89.42
11124,1076387,115.94
11125,1443855,137.79
11126,1028510,138.48
11127,1219752,115.56
11128,1179883,84.41
11129,1204147,100.79
11130,1000796,186.48
11131,1314952,135.86
11132,1433729,324.35
11133,1074540,259.13
11134,1209661,257.87
11135,1407586,300.25
11136,1258824,251.53
11137,1463585,247.54
11138,1240414,241.75
11139,1347735,349.19
11140,1456243,320.63
11141,1294366,311.0
11142,1442624,94.92
11143,1497803,113.3
11144,1208465,290.1
11145,1088239,193.01
11146,1120442,206.98
11147,1399354,282.04
11148,1180298,287.39
11149,1471974,128.99
11150,1013299,124.11
11151,1420814,126.19
11152,1136999,110.44
11153,1287425,86.43
11154,1111884,81.44
11155,1387039,85.13
11156,1463169,162.04
11157,1083258,90.75
11158,1490887,120.39
11159,1006545,162.66
11160,1400409,117.62
11161,1240207,147.13
11162,1427360,180.72
11163,1079149,119.47
11164,1419217,113.74
11165,1328270,93.25
11166,1454997,151.79
11167,1067822,208.99
11168,1258110,187.71
11169,1348027,167.4
11170,1256555,115.55
11171,1181713,125.39
11172,1414766,122.32
11173,1017146,97.88
11174,1314342,510.67
11175,1407720,594.13
11176,1050572,607.38
11177,1471014,670.16
11178,1102279,731.63
11179,1073296,544.73
11180,1001420,617.67
11181,1310282,540.05
11182,1214363,807.91
11183,1203613,821.0
11184,1429773,192.79
11185,1240373,235.18
11186,1467559,167.57
11187,1242372,189.71
11188,1242379,217.24
11189,1218259,205.46
11190,1142876,178.95
11191,1403767,239.72
11192,1232994,252.92
11193,1107845,230.81
11194,1267876,162.51
11195,1494455,175.71
11196,1214425,183.45
11197,1363784,221.9
11198,1418399,686.2
11199,1055166,785.41
11200,1281197,193.31
11201,1142620,181.41
11202,1392306,182.0
11203,1143676,171.66
11204,1462332,18.69
11205,1279293,19.69
11206,1387167,23.49
11207,1162278,36.26
11208,1028630,33.14
11209,1201509,33.59
11210,1429858,22.42
11211,1455208,30.2
11212,1101218,39.46
11213,1335329,31.29
11214,1103583,30.33
11215,1233252,144.21
11216,1253592,128.59
11217,1398291,163.42
11218,1240628,135.4
11219,1499610,207.7
11220,1374566,145.22
11221,1407030,213.19
11222,1394499,234.72
11223,1456666,214.07
11224,1026147,158.27
11225,1066977,828.68
11226,1467682,555.22
11227,1085069,580.79
11228,1418851,447.67
11229,1217236,609.51
11230,1174458,579.39
11231,1195403,763.86
11232,1220035,784.94
11233,1462839,597.36
11234,1287164,725.43
11235,1152418,289.44
11236,1461002,651.93
11237,1122525,424.67
11238,1359951,195.72
11239,1345367,237.55
11240,1292317,201.46
11241,1375107,934.78
11242,1301610,946.19
11243,1150676,201.49
11244,1116620,223.71
11245,1026138,122.01
11246,1191882,129.71
11247,1344759,139.98
11248,1411078,150.14
11249,1369846,387.41
11250,1109552,351.61
11251,1381175,142.26
11252,1192894,131.05
11253,1001951,131.16
11254,1421430,175.61
11255,1332514,200.74
11256,1140533,212.75
11257,1212897,216.83
11258,1287056,194.51
11259,1048549,295.6
11260,1020570,283.33
11261,1137531,213.7
11262,1086367,203.84
11263,1316077,207.01
11264,1061575,181.92
11265,1468716,148.55
11266,1049153,142.38
11267,1418671,168.42
11268,1440725,174.29
11269,1043632,262.68
11270,1131507,238.42
11271,1109600,213.56
11272,1024610,129.5
11273,1404758,157.19
11274,1337054,162.15
11275,1287363,67.32
11276,1056033,82.27
11277,1198423,20.18
11278,1364412,15.7
11279,1066449,21.49
11280,1005166,39.5
11281,1096290,22.7
11282,1014622,19.91
11283,1095570,20.67
11284,1206863,15.49
